ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
702002572,0,24266,33,3,13,33285,Yes,153247,z_No,z_F,z_High School,Clerical,28,Private,10610,1,z_SUV,no,3739,2,No,0,0,1,0,Highly Urban/ Urban
459216288,1,13197,63,1,11,54297,No,231033,Yes,M,Bachelors,Professional,36,Private,12150,4,Sports Car,yes,0,0,No,0,2643,12,1,Highly Urban/ Urban
20408932,0,20819,42,0,8,52463,No,,Yes,M,z_High School,z_Blue Collar,18,Commercial,34890,8,Panel Truck,no,9058,2,No,5,0,11,0,Highly Urban/ Urban
791984052,0,25285,30,2,12,102113,Yes,255135,z_No,M,z_High School,Manager,37,Private,19720,3,Van,no,6998,1,No,0,0,1,0,Highly Urban/ Urban
83360016,0,16629,54,0,16,,No,152054,Yes,z_F,<High School,z_Blue Collar,61,Private,27310,13,Pickup,no,0,0,Yes,0,0,1,0,z_Highly Rural/ Rural
761549990,0,20594,43,3,,,No,183000,Yes,z_F,z_High School,z_Blue Collar,25,Private,15710,1,Minivan,yes,0,0,No,4,2255,7,1,Highly Urban/ Urban
594690877,1,19906,45,1,11,105756,No,298161,Yes,z_F,PhD,Manager,36,Commercial,20520,6,Pickup,no,0,0,No,0,0,1,0,Highly Urban/ Urban
138960084,0,24347,33,4,0,0,No,0,Yes,M,<High School,Student,38,Private,5950,1,Pickup,yes,0,0,Yes,0,0,1,0,Highly Urban/ Urban
63207789,0,18665,48,0,12,64916,No,282967,Yes,M,Bachelors,z_Blue Collar,18,Commercial,6200,4,Pickup,yes,5893,1,No,6,0,11,0,Highly Urban/ Urban
745157230,0,24406,33,2,10,53041,No,147510,Yes,z_F,z_High School,z_Blue Collar,45,Commercial,19240,1,Pickup,no,4445,2,No,9,2439,10,1,Highly Urban/ Urban
728563911,0,22711,37,0,13,64668,No,,z_No,z_F,Masters,Manager,5,Private,4550,10,Sports Car,no,0,0,No,1,0,24,0,Highly Urban/ Urban
285354802,2,22286,38,2,12,102020,Yes,0,z_No,z_F,Masters,Lawyer,28,Private,15500,6,z_SUV,no,5306,2,No,5,3726,1,1,Highly Urban/ Urban
595696137,0,15832,56,1,14,133296,No,390866,Yes,z_F,PhD,Manager,24,Private,20430,17,Minivan,no,0,0,No,0,0,13,0,Highly Urban/ Urban
114999708,0,17104,53,0,7,22953,No,139610,Yes,M,<High School,Manager,24,Private,11640,1,Pickup,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
142669423,0,20161,44,0,12,51279,No,200803,Yes,M,<High School,z_Blue Collar,52,Commercial,12200,3,Pickup,yes,0,0,No,0,40941,1,1,Highly Urban/ Urban
424967789,0,17819,51,0,11,50173,No,186074,Yes,z_F,z_High School,Clerical,22,Private,11620,14,z_SUV,no,0,0,No,0,0,1,0,Highly Urban/ Urban
124334242,0,18366,49,0,12,73242,No,0,z_No,z_F,Bachelors,Home Maker,22,Private,13580,3,z_SUV,no,11479,1,No,4,0,14,0,Highly Urban/ Urban
325267397,0,24096,33,2,8,92261,Yes,0,z_No,M,Bachelors,z_Blue Collar,28,Private,13380,1,Minivan,yes,0,0,No,0,0,13,0,Highly Urban/ Urban
315911975,0,25543,29,2,12,34600,No,113013,Yes,M,z_High School,Manager,20,Private,7860,3,Pickup,yes,558,1,No,7,0,1,0,Highly Urban/ Urban
367581939,0,27117,25,3,11,46671,No,125555,Yes,z_F,z_High School,Clerical,29,Private,22140,6,Minivan,no,7326,1,No,0,0,,0,Highly Urban/ Urban
341750688,0,19178,47,0,10,80963,No,0,z_No,z_F,PhD,Doctor,35,Private,40240,6,Sports Car,no,0,0,No,0,0,13,0,Highly Urban/ Urban
503784924,0,20148,44,1,9,67373,Yes,0,z_No,M,z_High School,Manager,15,Commercial,32460,4,Panel Truck,yes,8423,4,No,0,0,1,0,Highly Urban/ Urban
241800630,0,15816,56,0,,0,No,92380,z_No,z_F,Bachelors,Home Maker,34,Private,24820,4,Sports Car,no,0,0,No,0,0,7,0,z_Highly Rural/ Rural
81323076,0,16939,53,0,15,169926,No,442348,Yes,z_F,PhD,Manager,49,Private,6800,14,z_SUV,no,0,0,No,0,0,1,0,Highly Urban/ Urban
291961707,0,19410,46,0,8,48656,No,194871,Yes,z_F,Bachelors,z_Blue Collar,45,Private,12580,10,z_SUV,no,7450,1,No,3,0,7,0,z_Highly Rural/ Rural
670519706,0,20164,44,0,6,234825,No,0,z_No,z_F,PhD,Doctor,14,Private,16790,4,z_SUV,no,32113,1,Yes,7,4262,19,1,Highly Urban/ Urban
812467239,0,22217,39,0,9,26454,No,131738,Yes,z_F,Masters,Manager,45,Private,8050,10,z_SUV,no,7607,2,No,0,0,1,0,Highly Urban/ Urban
526071798,0,17839,51,0,,103328,No,323740,Yes,M,Bachelors,z_Blue Collar,53,Commercial,16930,7,Van,no,3204,2,No,3,0,10,0,Highly Urban/ Urban
590272679,0,26364,27,0,8,,No,0,z_No,z_F,<High School,z_Blue Collar,35,Private,23900,6,Minivan,no,2838,1,No,6,0,4,0,Highly Urban/ Urban
631567336,0,19164,47,0,11,49565,No,0,z_No,z_F,<High School,z_Blue Collar,43,Private,11160,6,Minivan,no,4552,1,No,2,0,6,0,Highly Urban/ Urban
999138217,0,17054,53,0,16,109040,No,327237,Yes,M,PhD,Doctor,48,Private,28850,1,Minivan,yes,0,0,No,1,0,15,0,Highly Urban/ Urban
709829127,0,20720,43,2,13,158180,Yes,,z_No,z_F,Masters,Lawyer,5,Private,21620,1,z_SUV,no,0,0,No,2,0,15,0,Highly Urban/ Urban
540615255,0,17393,52,0,13,63301,No,213026,Yes,M,Bachelors,Professional,46,Commercial,26630,4,Panel Truck,yes,11364,1,No,1,5399,15,1,Highly Urban/ Urban
302592534,0,13725,62,0,13,,No,157022,Yes,M,<High School,z_Blue Collar,15,Private,13940,10,Minivan,yes,0,0,No,1,3298,1,1,Highly Urban/ Urban
472421871,0,17186,52,0,13,147351,No,408720,Yes,M,Masters,Manager,24,Commercial,21670,13,Van,yes,0,0,No,0,5908,10,1,Highly Urban/ Urban
999926368,0,19407,46,0,11,57456,No,207400,Yes,M,Bachelors,Manager,32,Private,15160,1,Minivan,yes,0,0,No,0,0,6,0,Highly Urban/ Urban
434092377,0,18910,48,0,12,63260,No,0,z_No,z_F,z_High School,z_Blue Collar,7,Commercial,24160,4,Minivan,no,7858,2,No,9,1748,1,1,Highly Urban/ Urban
869119576,0,18962,47,0,10,53758,No,0,z_No,z_F,z_High School,z_Blue Collar,55,Commercial,15810,4,Sports Car,no,684,1,No,0,0,1,0,Highly Urban/ Urban
845684294,1,19942,45,2,15,,Yes,0,z_No,M,Bachelors,Professional,26,Private,17930,10,Van,yes,41167,2,Yes,0,3008,5,1,Highly Urban/ Urban
230076650,0,21377,41,1,13,33623,No,158987,Yes,z_F,z_High School,Clerical,43,Private,8960,6,z_SUV,no,23981,1,No,3,0,5,0,Highly Urban/ Urban
51717608,1,21752,40,2,0,0,No,50343,Yes,z_F,z_High School,Home Maker,49,Private,5500,10,Sports Car,no,0,0,No,0,2295,,1,Highly Urban/ Urban
524930126,0,22564,38,0,12,43720,No,203213,Yes,M,<High School,z_Blue Collar,46,Commercial,11820,9,Pickup,no,0,0,No,0,0,1,0,Highly Urban/ Urban
414453994,0,18147,50,0,6,15905,No,0,Yes,M,z_High School,Student,20,Commercial,8090,1,Minivan,yes,5672,2,No,3,5982,8,1,Highly Urban/ Urban
997381145,2,19822,45,3,16,117640,No,296369,Yes,M,Masters,Lawyer,48,Private,13260,13,Minivan,yes,0,0,No,3,0,17,0,Highly Urban/ Urban
961197985,0,20184,44,2,0,0,No,0,Yes,z_F,z_High School,Student,22,Commercial,1500,6,z_SUV,no,11086,2,No,7,7539,9,1,Highly Urban/ Urban
65828173,0,25128,31,2,11,22988,Yes,0,z_No,M,<High School,z_Blue Collar,21,Private,4200,10,Minivan,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
55839290,0,22760,37,3,14,16071,Yes,120881,z_No,z_F,z_High School,Home Maker,47,Private,5240,6,z_SUV,no,8100,1,No,6,0,1,0,z_Highly Rural/ Rural
282076733,0,18432,49,0,11,776,No,108249,Yes,z_F,Bachelors,Home Maker,56,Private,12960,13,z_SUV,no,3116,2,Yes,0,2027,10,1,Highly Urban/ Urban
230629290,0,18355,49,0,15,34050,No,172329,Yes,z_F,<High School,Clerical,37,Private,9800,9,z_SUV,no,0,0,No,0,0,,0,z_Highly Rural/ Rural
706747980,0,17373,52,0,12,,No,,Yes,M,Bachelors,z_Blue Collar,30,Commercial,21000,1,Van,no,0,0,No,0,0,9,0,z_Highly Rural/ Rural
947448833,1,22419,38,3,14,89065,No,229172,Yes,M,Bachelors,z_Blue Collar,12,Commercial,14210,1,Minivan,yes,1155,1,Yes,0,5143,6,1,Highly Urban/ Urban
538753932,0,17459,52,0,12,197895,No,502063,Yes,z_F,Bachelors,z_Blue Collar,52,Commercial,27670,6,Sports Car,no,0,0,No,1,0,11,0,Highly Urban/ Urban
894690113,0,22656,37,3,9,47043,No,210595,Yes,M,z_High School,z_Blue Collar,21,Commercial,7070,6,Pickup,yes,0,0,No,3,0,8,0,z_Highly Rural/ Rural
317830805,0,16220,55,0,13,64593,No,200725,Yes,M,Masters,Lawyer,27,Private,13460,6,Minivan,yes,0,0,No,2,0,10,0,Highly Urban/ Urban
195551579,0,17704,51,0,12,59961,No,200761,Yes,M,z_High School,z_Blue Collar,28,Commercial,44130,3,Panel Truck,yes,0,0,No,4,3509,1,1,Highly Urban/ Urban
987311024,0,15256,58,0,14,41712,No,150884,Yes,z_F,Masters,,50,Commercial,25070,1,Pickup,no,0,0,No,2,0,16,0,Highly Urban/ Urban
119377306,0,20224,44,0,10,46420,No,184409,z_No,z_F,Masters,Professional,51,Private,11010,4,z_SUV,no,0,0,No,0,0,1,0,Highly Urban/ Urban
91828015,0,22803,37,0,13,89596,No,271298,Yes,M,PhD,Doctor,30,Private,14160,1,Minivan,yes,1344,1,No,5,0,13,0,Highly Urban/ Urban
467793698,0,24786,32,3,17,51346,No,167536,Yes,z_F,Bachelors,Clerical,33,Private,16650,7,z_SUV,no,0,0,No,0,0,9,0,z_Highly Rural/ Rural
839068580,2,19383,46,0,9,69158,No,234203,Yes,M,Masters,Lawyer,40,Private,7940,13,z_SUV,no,1495,1,No,3,0,,0,Highly Urban/ Urban
711832103,0,17730,51,0,13,36202,No,164228,Yes,M,z_High School,z_Blue Collar,25,Commercial,24220,4,Minivan,yes,9587,1,No,5,0,6,0,Highly Urban/ Urban
422229191,2,22976,36,2,9,148595,Yes,391168,z_No,M,Masters,,62,Commercial,23380,1,Panel Truck,yes,0,0,No,4,3488,19,1,Highly Urban/ Urban
716749196,1,21866,40,1,13,61057,No,195866,Yes,M,Bachelors,z_Blue Collar,31,Commercial,5500,4,Minivan,yes,0,0,No,1,0,6,0,Highly Urban/ Urban
951564706,0,21426,41,2,12,98385,No,331428,Yes,z_F,Masters,Lawyer,45,Private,24840,6,Minivan,no,0,0,No,0,0,19,0,Highly Urban/ Urban
481260186,0,12899,64,0,17,116518,No,376273,Yes,z_F,PhD,Manager,49,Private,16110,17,Sports Car,no,0,0,No,0,0,15,0,Highly Urban/ Urban
328852626,0,28333,22,4,10,747,Yes,0,z_No,M,Bachelors,Student,15,Commercial,10070,9,Minivan,yes,0,0,No,4,0,1,0,Highly Urban/ Urban
759412522,0,17802,51,0,15,95659,No,296768,Yes,M,PhD,Lawyer,29,Private,12320,6,Minivan,no,0,0,Yes,1,0,13,0,Highly Urban/ Urban
374139986,0,24900,31,1,9,39456,No,148093,Yes,z_F,Masters,,57,Private,8550,6,Sports Car,no,0,0,No,0,0,9,0,Highly Urban/ Urban
38101035,0,15608,57,0,14,101497,No,261129,Yes,z_F,Masters,Professional,80,Private,23560,11,Sports Car,no,2898,2,No,4,0,,0,Highly Urban/ Urban
202760634,0,19009,47,0,10,122973,No,0,z_No,z_F,Masters,Lawyer,32,Private,31740,13,Van,no,0,0,No,0,0,20,0,Highly Urban/ Urban
499881804,0,24369,33,3,,83156,No,255687,Yes,M,Bachelors,Professional,10,Private,21830,13,Van,yes,0,0,No,0,0,6,0,Highly Urban/ Urban
616164342,0,15385,57,0,12,147971,No,376318,Yes,z_F,Masters,,36,Commercial,25410,1,Pickup,no,7441,4,No,2,0,10,0,Highly Urban/ Urban
156257492,0,23553,35,2,14,127504,Yes,0,z_No,z_F,PhD,Manager,36,Private,15380,13,z_SUV,no,0,0,Yes,3,1973,14,1,Highly Urban/ Urban
333901497,0,20286,44,0,11,111321,No,272246,Yes,M,Masters,Manager,30,Commercial,22830,1,Panel Truck,yes,0,0,No,0,0,12,0,Highly Urban/ Urban
689714266,0,20713,43,0,12,137117,No,313152,Yes,M,Masters,,25,Commercial,24090,6,Panel Truck,no,0,0,No,5,0,13,0,Highly Urban/ Urban
551932370,0,19953,45,0,11,91324,No,261739,z_No,M,Bachelors,Manager,31,Private,6000,11,Pickup,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
99400146,0,20152,44,3,13,,No,302922,Yes,z_F,Masters,Lawyer,25,Private,15450,10,z_SUV,no,0,0,No,0,0,15,0,Highly Urban/ Urban
672049450,0,17782,51,0,12,97713,No,296752,z_No,M,Bachelors,Professional,29,Private,17750,1,Van,yes,0,0,No,2,0,9,0,Highly Urban/ Urban
383985877,0,15712,56,0,13,222379,No,535687,Yes,z_F,PhD,Manager,37,Private,29340,1,Pickup,no,0,0,No,1,0,13,0,Highly Urban/ Urban
634410685,0,23106,36,0,6,20800,No,0,Yes,z_F,z_High School,Student,57,Private,5400,3,z_SUV,no,0,0,No,1,0,6,0,Highly Urban/ Urban
362866321,0,16392,55,0,15,59128,No,173782,Yes,M,Bachelors,Manager,59,Commercial,24130,6,Panel Truck,yes,22302,1,No,1,0,8,0,Highly Urban/ Urban
344024832,1,19598,46,0,10,21238,No,0,z_No,M,<High School,Clerical,41,Private,6000,1,z_SUV,no,6524,2,No,1,0,7,0,Highly Urban/ Urban
409866880,0,19881,45,3,0,0,No,95330,Yes,z_F,z_High School,Home Maker,45,Private,6000,1,z_SUV,no,0,0,Yes,0,0,1,0,z_Highly Rural/ Rural
706593960,0,15078,58,0,11,70745,No,237422,z_No,M,Bachelors,z_Blue Collar,15,Commercial,16730,10,Van,yes,6864,3,No,4,2318,15,1,Highly Urban/ Urban
3297822,0,18594,48,0,12,107503,No,353815,Yes,z_F,Masters,Lawyer,24,Private,28270,4,z_SUV,no,0,0,No,0,0,17,0,Highly Urban/ Urban
527188414,0,15828,56,0,,119361,No,396499,Yes,z_F,Bachelors,Manager,5,Private,31830,3,Minivan,no,0,0,No,2,0,11,0,Highly Urban/ Urban
894930804,0,19703,45,1,13,88735,Yes,0,z_No,M,Masters,Professional,37,Private,13450,1,Minivan,yes,0,0,Yes,2,0,19,0,Highly Urban/ Urban
492589235,1,20028,45,2,13,21123,No,123825,Yes,M,<High School,Clerical,36,Private,8110,10,Pickup,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
277875743,0,23627,35,2,14,14835,No,133338,Yes,z_F,Bachelors,Home Maker,29,Private,4110,6,z_SUV,no,0,0,Yes,0,0,7,0,Highly Urban/ Urban
940190872,0,23025,36,0,0,0,No,0,z_No,z_F,Bachelors,Student,38,Commercial,16280,4,Minivan,no,3365,3,No,2,727,11,1,Highly Urban/ Urban
940952343,0,15533,57,2,16,33545,No,178637,Yes,M,Bachelors,Professional,33,Commercial,4850,4,Pickup,yes,0,0,No,0,0,7,0,Highly Urban/ Urban
357800314,1,20222,44,2,11,61798,No,227814,Yes,M,z_High School,Clerical,20,Private,17640,1,Van,no,3863,1,No,3,0,10,0,Highly Urban/ Urban
133081925,1,22425,38,2,12,40197,Yes,160874,z_No,M,z_High School,z_Blue Collar,26,Commercial,9720,1,Pickup,yes,0,0,Yes,0,4322,1,1,Highly Urban/ Urban
849017950,1,20767,43,3,14,77437,No,218079,Yes,z_F,Bachelors,z_Blue Collar,27,Commercial,13540,3,z_SUV,no,1879,1,No,5,2323,10,1,Highly Urban/ Urban
85819203,0,24778,32,4,14,7308,No,,Yes,z_F,z_High School,Home Maker,42,Private,26020,11,Pickup,no,10626,1,No,4,6506,6,1,Highly Urban/ Urban
341162899,0,20212,44,0,12,3985,No,66681,z_No,M,z_High School,Student,17,Private,15350,14,Minivan,no,0,0,No,0,0,11,0,z_Highly Rural/ Rural
69206496,0,20676,43,2,13,98128,No,271063,Yes,z_F,Bachelors,z_Blue Collar,20,Commercial,15610,4,Minivan,no,0,0,No,3,0,9,0,z_Highly Rural/ Rural
887875616,0,15018,58,0,,49128,No,160194,Yes,M,z_High School,z_Blue Collar,48,Private,13470,1,Minivan,yes,0,0,No,2,0,1,0,z_Highly Rural/ Rural
236679968,0,20714,43,2,,37135,No,160427,Yes,M,Masters,,59,Commercial,5210,7,Pickup,yes,0,0,No,0,0,16,0,Highly Urban/ Urban
962082022,0,19332,46,0,12,48407,No,182720,Yes,z_F,Bachelors,Professional,34,Private,9980,6,Minivan,no,0,0,No,3,0,11,0,Highly Urban/ Urban
797095158,0,17131,52,0,15,37049,No,196411,Yes,z_F,z_High School,z_Blue Collar,21,Commercial,28390,10,z_SUV,no,0,0,No,0,0,9,0,z_Highly Rural/ Rural
344586956,0,19645,46,0,4,45996,No,192429,z_No,z_F,z_High School,Clerical,49,Private,6100,13,z_SUV,no,0,0,No,1,0,1,0,z_Highly Rural/ Rural
452488874,0,16078,55,0,12,41841,No,197511,Yes,M,Masters,Manager,46,Private,24100,6,Minivan,no,0,0,No,1,0,1,0,Highly Urban/ Urban
935669162,1,21947,39,2,15,5538,No,78372,Yes,z_F,Bachelors,Home Maker,49,Private,5950,1,Sports Car,no,6127,1,No,0,1097,7,1,Highly Urban/ Urban
158481523,0,22912,37,1,12,5678,Yes,0,z_No,z_F,<High School,Student,42,Private,2070,1,z_SUV,no,6535,2,No,1,3327,1,1,Highly Urban/ Urban
527123095,0,19728,45,0,14,66809,No,246682,Yes,M,Masters,Lawyer,38,Private,13970,6,Minivan,no,0,0,No,1,0,11,0,Highly Urban/ Urban
597035878,1,15866,56,2,9,83464,No,316391,Yes,z_F,z_High School,Manager,37,Private,12740,10,z_SUV,no,29423,2,Yes,3,0,1,0,Highly Urban/ Urban
295796026,0,13377,63,0,13,31269,No,201461,Yes,M,z_High School,Professional,42,Private,29400,6,Minivan,yes,0,0,No,0,0,1,0,z_Highly Rural/ Rural
444076869,0,23904,34,4,14,25535,No,99326,Yes,z_F,<High School,Clerical,45,Private,18270,1,z_SUV,no,30146,2,No,1,0,8,0,Highly Urban/ Urban
952659124,0,14075,61,0,15,47534,No,199888,Yes,M,<High School,Clerical,22,Private,12350,4,z_SUV,no,2414,1,No,0,4578,1,1,Highly Urban/ Urban
113222817,0,24345,33,2,,114322,No,301530,Yes,M,Bachelors,z_Blue Collar,14,Commercial,17190,1,Van,yes,10786,2,No,3,0,8,0,Highly Urban/ Urban
35003648,0,23053,36,2,9,12938,No,0,Yes,z_F,z_High School,Student,31,Commercial,15520,1,z_SUV,no,0,0,No,1,0,1,0,z_Highly Rural/ Rural
321474886,0,19000,47,0,11,153941,No,421045,Yes,z_F,PhD,Lawyer,41,Private,23630,9,Sports Car,no,0,0,No,3,0,12,0,Highly Urban/ Urban
779656132,0,19245,47,0,14,33519,No,150028,Yes,M,z_High School,Clerical,27,Private,9550,3,Pickup,no,0,0,No,0,0,1,0,z_Highly Rural/ Rural
207249253,0,18779,48,0,6,33434,No,176292,Yes,z_F,Bachelors,Clerical,38,Private,6300,1,z_SUV,no,3614,3,No,2,3682,12,1,Highly Urban/ Urban
712199859,0,18019,50,0,15,86825,No,228978,Yes,z_F,z_High School,z_Blue Collar,33,Commercial,18820,7,Minivan,no,10377,3,No,4,0,,0,Highly Urban/ Urban
677948838,0,19473,46,0,11,45300,No,152064,Yes,M,z_High School,z_Blue Collar,28,Commercial,6030,13,Pickup,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
677580632,0,15992,56,0,14,13614,No,96941,z_No,M,Masters,Lawyer,34,Private,25250,1,Minivan,yes,4188,2,No,0,0,13,0,Highly Urban/ Urban
33104009,0,19028,47,0,9,133908,No,358993,Yes,M,PhD,,26,Commercial,17320,5,Van,yes,0,0,No,1,0,16,0,Highly Urban/ Urban
210265123,0,26071,28,1,11,30877,No,114482,Yes,z_F,<High School,Clerical,26,Private,17360,6,Minivan,no,0,0,No,0,0,1,0,Highly Urban/ Urban
177354785,0,18508,49,0,0,,No,,Yes,z_F,<High School,Student,21,Private,7150,6,z_SUV,no,4742,2,No,0,0,7,0,Highly Urban/ Urban
434062050,0,23935,34,1,13,37806,No,173130,Yes,z_F,Bachelors,Clerical,46,Private,3680,4,z_SUV,no,0,0,No,0,1324,8,1,z_Highly Rural/ Rural
805608706,0,18933,48,0,9,44808,No,199470,Yes,M,z_High School,z_Blue Collar,25,Commercial,10780,6,Pickup,yes,5001,2,No,4,3806,1,1,Highly Urban/ Urban
223321607,0,18131,50,0,,70135,No,0,z_No,M,Masters,Manager,5,Private,13510,1,Minivan,yes,0,0,No,0,4667,13,1,Highly Urban/ Urban
503274618,0,16467,54,0,14,100981,No,303119,Yes,M,Bachelors,z_Blue Collar,51,Commercial,25430,1,Minivan,no,0,0,No,0,0,4,0,z_Highly Rural/ Rural
42018118,0,21778,40,3,,46395,Yes,0,z_No,z_F,Bachelors,z_Blue Collar,25,Commercial,22240,10,Minivan,no,5091,2,No,1,0,5,0,Highly Urban/ Urban
372756545,2,22935,37,2,10,32520,No,0,Yes,M,Bachelors,Student,5,Commercial,12250,4,Minivan,no,0,0,No,0,0,11,0,Highly Urban/ Urban
633397720,0,21417,41,0,10,136585,No,0,z_No,M,Masters,Lawyer,47,Private,22060,13,Van,no,1685,3,No,0,2489,10,1,Highly Urban/ Urban
7884893,0,21408,41,0,12,56447,No,205861,z_No,M,Bachelors,z_Blue Collar,29,Commercial,24660,7,Minivan,yes,0,0,No,0,5901,8,1,Highly Urban/ Urban
586661304,0,19526,46,0,12,42764,No,171180,Yes,z_F,z_High School,Clerical,17,Private,5780,3,z_SUV,no,0,0,No,2,0,1,0,Highly Urban/ Urban
595463329,0,16103,55,0,10,146240,No,0,z_No,M,Masters,Professional,63,Private,11860,6,Pickup,yes,0,0,No,2,0,13,0,Highly Urban/ Urban
167422242,0,19273,47,0,7,84011,No,249357,Yes,M,Bachelors,Manager,35,Commercial,30590,1,Panel Truck,yes,0,0,No,0,0,11,0,Highly Urban/ Urban
638458653,0,14998,58,0,13,65131,No,236533,Yes,M,Masters,,32,Commercial,7300,10,Pickup,yes,6334,1,No,4,0,21,0,Highly Urban/ Urban
576805641,0,22433,38,1,0,0,Yes,0,z_No,z_F,z_High School,Student,34,Commercial,16880,6,z_SUV,no,0,0,No,0,2437,12,1,z_Highly Rural/ Rural
2051592,0,17684,51,0,11,134582,No,371127,Yes,M,Bachelors,Professional,41,Commercial,30950,4,Panel Truck,yes,0,0,No,1,6006,14,1,Highly Urban/ Urban
382999904,0,23469,35,0,5,54922,No,181427,Yes,z_F,Bachelors,Clerical,45,Private,18710,7,Sports Car,no,33276,1,Yes,0,1475,15,1,Highly Urban/ Urban
749843839,0,17302,52,0,12,,No,0,z_No,M,z_High School,z_Blue Collar,30,Commercial,25720,6,Minivan,yes,0,0,No,1,0,8,0,z_Highly Rural/ Rural
473040009,0,21656,40,0,11,67700,No,0,z_No,z_F,z_High School,z_Blue Collar,16,Commercial,12230,7,z_SUV,no,1429,3,No,7,5117,1,1,Highly Urban/ Urban
984488730,0,19267,47,0,0,0,No,0,z_No,M,Masters,Home Maker,51,Private,6200,6,Pickup,no,32418,1,Yes,0,838,10,1,Highly Urban/ Urban
974737751,0,24423,33,3,15,79118,No,228495,Yes,M,z_High School,Manager,32,Commercial,4800,12,Pickup,yes,28216,2,Yes,1,0,6,0,Highly Urban/ Urban
478632773,0,26744,26,4,0,0,No,,Yes,M,<High School,Student,16,Private,4100,1,Minivan,yes,6819,2,No,4,6167,8,1,Highly Urban/ Urban
643156689,0,22615,37,2,4,18127,No,129798,Yes,M,<High School,z_Blue Collar,40,Private,23270,6,Minivan,yes,2015,2,No,7,2745,4,1,Highly Urban/ Urban
764869450,0,20800,42,3,16,113486,Yes,360227,z_No,z_F,PhD,Doctor,32,Private,17050,3,Minivan,no,0,0,No,1,0,14,0,Highly Urban/ Urban
758550214,0,17088,53,0,13,35516,No,0,z_No,z_F,z_High School,Clerical,42,Private,19780,12,Minivan,no,0,0,No,1,0,1,0,Highly Urban/ Urban
459294600,0,18270,49,0,14,76778,No,209440,Yes,z_F,Bachelors,Home Maker,62,Private,6400,17,z_SUV,no,4324,3,No,5,0,5,0,Highly Urban/ Urban
452323801,0,27915,23,2,9,68687,Yes,0,z_No,M,Bachelors,Professional,44,Private,17670,7,Minivan,yes,0,0,No,1,0,9,0,Highly Urban/ Urban
685007141,1,19781,45,2,13,111560,Yes,0,z_No,M,Masters,Manager,28,Commercial,6000,4,Pickup,yes,29150,2,Yes,4,1379,8,1,Highly Urban/ Urban
963920138,0,21061,42,2,13,1719,No,0,Yes,z_F,z_High School,Student,19,Commercial,10980,4,Sports Car,no,0,0,No,0,0,1,0,Highly Urban/ Urban
860288286,0,18761,48,0,11,49370,No,0,z_No,M,z_High School,Professional,48,Commercial,6440,3,Minivan,no,10000,1,No,0,2590,1,1,Highly Urban/ Urban
355001707,0,15590,57,0,11,14500,No,112458,Yes,z_F,Bachelors,Home Maker,32,Private,8650,12,z_SUV,no,1662,1,No,3,6579,9,1,Highly Urban/ Urban
625056405,0,17087,53,0,,28637,No,0,z_No,M,<High School,Clerical,48,Private,6600,4,Pickup,yes,21606,1,Yes,1,3352,1,1,Highly Urban/ Urban
904013541,0,21826,40,3,14,14535,No,122827,Yes,z_F,PhD,Manager,41,Private,16950,17,Sports Car,no,0,0,No,0,0,21,0,Highly Urban/ Urban
755132407,0,22142,39,3,8,24062,No,149083,Yes,z_F,<High School,Clerical,36,Private,12510,1,Sports Car,no,0,0,No,2,6481,3,1,Highly Urban/ Urban
799857899,0,18082,50,0,12,7971,No,0,z_No,z_F,PhD,Home Maker,5,Private,17250,6,Pickup,no,0,0,No,0,0,,0,z_Highly Rural/ Rural
695752672,0,17701,51,0,,53288,No,207371,Yes,z_F,Masters,Professional,42,Private,15940,1,z_SUV,no,24782,1,Yes,4,0,16,0,Highly Urban/ Urban
995827762,0,21927,39,0,10,23756,No,0,z_No,z_F,Masters,Lawyer,52,Private,7780,3,Sports Car,no,0,0,Yes,0,5431,20,1,Highly Urban/ Urban
816452105,0,17499,51,0,13,30764,No,,Yes,z_F,Masters,Lawyer,24,Private,9680,4,z_SUV,no,0,0,No,1,0,16,0,Highly Urban/ Urban
741881020,0,24372,33,1,9,73988,No,238468,Yes,M,Masters,Lawyer,5,Private,11670,6,Pickup,yes,9302,1,No,3,7476,18,1,Highly Urban/ Urban
835807900,0,20531,43,0,13,180733,No,477862,z_No,M,Masters,Manager,30,Commercial,26480,1,Panel Truck,no,0,0,No,0,3467,17,1,Highly Urban/ Urban
552595618,0,23263,36,0,10,38317,No,0,z_No,M,<High School,z_Blue Collar,24,Commercial,5330,4,Pickup,yes,0,0,No,4,3008,1,1,Highly Urban/ Urban
746191965,0,18208,50,0,15,121299,No,315447,Yes,z_F,<High School,z_Blue Collar,19,Private,6500,4,Sports Car,no,0,0,No,1,0,1,0,Highly Urban/ Urban
